X1;Y
-1.57;-2.33
-3.24;-2.52
-0.71;-1.75
-2.85;-3.53
-3.76;-0.52
-1.75;-2.46
-1.75;-0.13
-1.5;-3
-2.83;-3.33
-1.57;-2.91
-2.73;-1.81
-1.98;-1.96
-1.6;-2.84
-3.4;-0.91
-2.59;-1.62
-3.61;-4.18
-2.06;-2.58
-2.3;-1.65
-1.49;-1.1
-2.26;-0.98
-1.78;-1.17
-2.19;-2.37
-2.42;-0.94
-0.24;-1.1
-0.3;-2.4
-2.91;0.14
-3.14;-2.86
-1.46;-1.35
-4.28;-1.65
-2.6;-3.25
-3.27;-2.71
-1.46;-0.09
-3.54;-1.92
-1.37;-2.14
-0.84;-2.28
-4.17;0.45
-3.43;0.21
-1.46;-2.84
-0.89;-0.36
-3.59;-1.5
-3.49;-0.73
-4.76;-1.05
-3.02;-1.85
-1.97;-0.57
-2.45;-3.04
-3.15;-3.38
-1.03;-1.61
-3.53;-0.81
-0.57;-2.91
-3.36;-2.88
-2.81;-0.88
-2.55;-0.83
0.49;-2.54
-2.35;-2.99
-3.26;-0.35
-2.44;-1.33
-2.14;-1.91
-2.02;-0.2
-2.43;-2.48
-2.49;-1.71
-0.99;-3.38
-2.3;-2.04
0.23;-2.53
-1.95;-1.44
-2.93;-2.49
-2.11;-1.58
-1.72;-3.06
-2.51;-1.19
-1.88;-5.02
-1.41;-0.44
-1.42;-2.33
-1.65;-0.29
-2.91;-3.45
-1.82;-1.25
-1.81;0.03
-1.74;-1.05
-3.05;-0.94
-0.31;-1.91
-3.05;-1.52
-4.59;-0.6
-2.57;-1.36
-2.16;-2.87
-1.85;-0.97
-4.62;-2.08
-3.69;-4.53
-1.16;-1.5
-1.25;0.1
-3.69;-1.74
-2.42;-2.8
-3.23;-4.11
-2.82;-0.75
-2.43;-3.75
-3.35;-3.83
-2.25;-2.32
-1.8;-1.38
-3.02;-2.57
-4.03;-2.1
-2.83;-2.27
-4.23;-1.4
-2.98;-2.44
-2.29;-2.24
-1.64;-1.36
-3.46;-2.26
-2.65;-4.79
-1.23;-1.13
-2.67;-3.16
-2.09;-1.59
-3.32;-0.12
-3.95;-1.66
-2.77;-1.74
-1.9;-3
-3.13;-2.41
-2.25;-2.79
-3.09;-3.69
-2.31;-0.46
-2.86;-2.19
-2.62;-1.49
-4.55;-1.92
-2.28;-2.21
-2.31;-1.35
-2.76;-1.04
-2.23;-1.98
-3.41;-1.43
-2.81;-2.35
-2.56;-3.61
-1.61;-2.6
-4.02;-1.2
-2.93;-3.12
-3.03;-1.45
-2.86;-1.18
-2.66;-0.68
-2.59;-1.24
-2.43;-1.79
-2.87;-4.23
-1.13;-1
-3.27;-0.59
-1.95;-3.75
-1.11;-1.31
-2.73;-1.35
-3.7;-2.55
-2.71;-2.09
-0.35;-1.17
-3.89;-1.76
-3.3;-1.45
-1.11;-2.41
-2.83;-3.64
-2.41;-2.39
-3.34;-1.73
-1.87;-0.43
-2.11;-1.99
-3.58;-1.02
-0.6;-2.97
-2.54;-0.4
-4.23;-2.82
-1.35;-2.85
-2.02;-1.57
-1.94;-0.21
-2.77;-1.91
-3.23;-3.05
-3.19;-0.98
-1.99;-2.5
-1.85;-0.83
-2.4;-4.97
-3.81;-3.7
-2.9;-2.5
-2.91;-1.96
-3.13;-2
-3.51;-1.33
-2.95;-2.95
-2.53;-1.48
-3.25;-1.65
-3.81;-0.3
-3.32;-1.78
-3.18;-2.94
-4.86;-2.59
-4.05;-2.43
-2.24;-1.15
-3.75;-1.42
-2.36;-0.41
-3.49;-2.54
-2.43;-1.91
-2.57;-1.32
-1.93;-1.98
-3.8;-0.56
-4.46;-3.46
-3.94;-1.47
-4.25;-1.54
-4.85;-3.54
-5.91;-1.97
-2.54;-2.79
-3;-2.55
-4.04;-3.39
-3.44;-2.13
-4.94;-2.08
-4.3;-1.76
-5.52;0.4
-4.38;-4.71
-5.68;-2.38
-5.01;-3
-4.38;-4.26
-3.94;-2.63
-4.47;-2.15
-4.76;-3.65
-5.84;-0.19
-5.36;-2.2
-5.32;-2.28
-3.48;-3.8
-5.82;-2.69
-4.08;-4.19
-5.06;-2.63
-4.52;-4.15
-4.91;-1.7
-4.23;-0.89
-4.38;-4.64
-5.61;-1.08
-2.6;-1.59
-4.71;-0.1
-4.57;-1.63
-3.81;-3.32
-4.74;-2.09
-5.43;-3.28
-4.63;-1.69
-2.8;-1.59
-5.45;-1.09
-5.69;-1.68
-3.8;-3
-4.82;-4.54
-4.96;-2.07
-3.43;-1.38
-2.98;-2.89
-3.74;-2.91
-3.12;-1.96
-4.39;-1.37
-4.15;-1.99
-3.84;-1.58
-3.81;-2.82
-5.17;-3.86
-4.72;0.25
-4.64;-3.05
-4.63;-2.09
-6.19;-2.24
-4.08;-2
-3.89;-3.24
-3.49;-2.33
-5.55;-2.14
-4.63;-4.97
-4.22;-2.93
-6.11;-2.94
-3.64;-3.68
-5.11;-2.49
-5.17;-2.74
-4.68;-2.33
-5.87;-2.42
-3.06;-2.04
-3.66;-2.97
-4.97;-0.85
-3.14;-1.61
-4.96;-2.75
-5.46;-1.94
-4.35;-2.54
-3.7;-3.36
-4.48;-1.29
-4.95;-4.2
-3.7;1.14
-4.54;-2.58
-2.83;-2.73
-2.13;-2.74
-5.6;-3.35
-3.76;-4.01
-6.24;-1.64
-5.3;-2.22
-7.65;-1.73
-4.36;-3.78
-5.6;-2.26
-4.23;-3.53
-3.88;-2.35
-3.11;-2.76
-5.01;-2.57
-3.98;-1.17
-4.61;-1.45
-2.49;-1.61
-3.96;-1.03
-5.49;-0.69
-4.61;-3.63
-9.21;-1.11
-8.35;-0.95
-10.1;-1.91
-7.87;-2.13
-7.73;-2.05
-8.42;-1.04
-7.77;-1.28
-6.74;-1.16
-7.56;-0.46
-10.61;-0.33
-8;0.07
-8.13;-2.01
-9.16;-2.23
-6.92;-1.99
-8.14;0.55
-8;-1.37
-8.08;-1.28
-9.65;-1.09
-8.19;-1.3
-8.69;-1.76
-7.26;-3.47
-9.73;-0.17
-7.79;-1.6
-7.71;-1.65
-7.63;-0.6
-7.05;0.18
-9.64;-0.75
-7.55;-0.17
-8.1;-2.54
-8.09;-0.47
-7.84;-0.88
-7.22;-0.65
-8.59;-1.27
-7.29;-1.69
-8.93;-0.47
-9.15;-2.1
-7.82;-0.45
-6.77;-0.36
-7.38;-1.73
-9.15;-1.85
-9.38;-0.43
-8.95;-2.1
-9.24;-0.09
-8.88;-2.99
-7.86;-2.1
-8.34;-1.32
-7.47;-0.56
-7.96;-0.23
-6.56;-0.23
-7.8;-2.25
-8.96;-1.72
-7.54;0.56
-6.48;-0.56
-8.82;0.1
-7.95;-1.21
-8.75;-1.53
-8.54;-1.11
-8.08;0.51
-7.9;-1.08
-7.09;0.48
-8.32;-1.01
-9.74;-0.52
-8.57;-3.04
-8.17;-0.94
-7.31;-1.58
-9.49;-1.13
-8.57;-1.36
-6.23;-1.23
-7.38;-2.17
-6.41;1.43
-6.62;-1.88
-8.62;-1.78
-7.36;-1.61
-8.47;-1.53
-9.49;0.15
-8.19;0.08
-7.8;-1.54
-8.18;-2.59
-7.14;-0.97
-8.89;-0.52
-7.73;0.29
-7.91;-1.34
-8.7;-0.31
-8.17;-0.67
-5.97;-2.25
-5.67;-1.78
-7.44;-2.31
-9.21;-2.62
-7.16;-2.14
-10.49;0.15
-9.35;-2.22
-7.87;-0.03
-8.06;-2.85
-10.07;-0.63
-7.36;-2.61
-8.71;-1.28
-8.35;-0.64
-9.39;-1.01
-8.65;1.5
-8.39;-0.83
-4.29;-1.02
-4.9;-3.36
-3.72;-2.08
-5.91;-2.2
-6.22;-0.81
-5.14;-1.92
-6.2;-2.43
-5.69;-1
-4.65;-2.32
-4.7;-2.38
-3.97;-2.26
-3.9;-2.08
-5.1;-1.39
-5.11;-2.63
-4.54;-1.3
-5.84;-3.4
-5.46;-3.14
-5.32;-0.65
-3.87;-0.09
-4.81;-1.05
-4.91;-2.69
-5.1;-3.01
-6.4;-4.2
-5.62;-2.18
-4.01;-1.91
-2.19;-0.61
-3.85;0.52
-4.86;0.94
-3.54;-1.63
-6.2;-1.5
-4.41;-1.8
-3.68;-1.17
-4.42;-1.62
-4.81;-2.1
-5.21;-1.38
-5.23;-0.79
-4.43;-2.7
-5.95;-2.16
-3.26;-1.91
-5.56;-1.8
-7.08;-2.37
-4.97;-1.14
-4.89;-1.7
-4.18;0.12
-5;-0.7
-5.77;-2.78
-2.95;-1.64
-3.72;-0.33
-3.25;-0.24
-5.81;-0.71
-4.7;-1.81
-4.53;-0.27
-5.09;-2.74
-4.74;-0.35
-5.06;-2.38
-5.29;-1.97
-5.9;-2.61
-4.61;-1.67
-6.07;0.7
-5.14;-2.12
-4.46;-2.1
-5.99;-3.53
-4.96;-2.01
-5.15;-2.54
-5.19;-0.98
-5.83;-0.99
-3.98;-1.21
-5.3;-0.85
-3.87;-2.77
-4.4;-1.67
-5.86;-1.52
-5.37;0
-6.74;-2.55
-4.77;-3.07
-6.99;-1.77
-4.85;-0.42
-5.5;-2.27
-3.38;-1.87
-5.27;-1.69
-5.15;-1.22
-4.87;-2.23
-5.3;-1.66
-4.27;-2.05
-5.35;-0.66
-3.83;-0.01
-3.96;-2.59
-4.48;-1.8
-4.95;-0.19
-4.43;-1.24
-4.87;-2.19
-4.32;-2.59
-4.4;-0.87
-5.19;-1.98
-6.86;-1.2
-5.37;-1.92
-5.52;-2.07
-3.17;-2.29
-6.29;-0.46
-6.07;-2.2
-4.84;-1.97
-5.29;-2.8
-5.3;-1.15
-6.29;-0.68
-4.16;-1.35
-5.12;0.54
-6.44;-0.49
-5.18;-2.62
-5.09;-2.03
-5.64;-0.93
-5.16;-1.65
-5.77;-0.13
-4.48;-4.18
-5.06;-1.67
-4.1;-1.53
-6;-1.15
-4.88;-0.68
-6.25;-0.62
-4.54;-2.2
-4.81;-1.86
-5.17;-0.66
-4.39;-1.32
-5.57;0.11
-4.52;-2.91
-4.57;-0.54
-3.23;-1.58
-5.89;-1.25
-4.42;-1.03
-6.37;0.57
-5.67;-1.63
-5.28;-1.69
-5.59;-2.13
-6.44;-2.29
-7.31;-2.81
-5.68;-0.59
-6.32;-2.78
-5.75;-1.83
-3.96;-1.99
-5.28;-0.34
-4.94;-0.77
-6.56;-1.47
-4.93;-1.78
-5.58;-2.21
-5.03;-2.69
-3.66;-3.68
-4.51;-1.88
-5.4;-2.34
-6.61;0.15
-5.94;0.28
-6.83;-1.57
-5.47;-0.33
-5.26;-1.68
-6.67;-2.18
-4.1;-0.88
-5.64;-4.51
-4.45;0.22
-5.57;-1.92
-6.2;-1.52
-5.88;-0.33
-3.66;0.45
-4.59;-2.31
-5.03;0.05
-3.58;-2.64
-6.22;-2.21
-5.44;-2.76
-5.05;-1.76
-4.19;-1.32
-4.44;-1.75
-5.15;-0.26
-5.21;-2.3
-5.43;-0.82
-4.17;-3.5
-5.34;-2.89
-4.16;-2.24
-5.43;-1.36
-4.66;-2.26
-4.22;-2.57
-6.83;-2.11
-3.69;-2.36
-5.8;-0.14
-5.87;-2.71
-6.57;-2.2
-3.33;-0.86
-5.57;-2.69
-6.46;0.08
-6.53;-1.52
-5.59;-2.21
-3.95;-0.95
-6.22;-0.64
-5.73;0.01
-4.27;-1.71
-5.52;-0.59
-4.84;-0.86
-5.39;-1.16
-5.79;-2.02
-4.98;-1.14
-6.09;-2.15
-5.2;-2.53
-5.85;-1.34
-4.86;-1.08
-5.56;-2.51
-4;-2.66
-5.9;-2.85
-5.06;-3.49
-5.72;-1.91
-6.55;-2.33
-3.82;-4.66
-6.64;-2.07
-3.66;-2.8
-4.96;-1.28
-4.51;-3.07
-5.96;-2.01
-4.79;-1.96
-4.55;-3.7
-4.06;-2.22
-3.5;-3.68
-5.61;-2.13
-6.33;-2.08
-6.24;-3.28
-4.49;-1.66
-2.85;-1.85
-5.87;-4.43
-6.12;-3.06
-5.16;-1.56
-7.32;-2.46
-4.79;-2.6
-5.93;-3.42
-6.23;-2.16
-4.54;-2.57
-6.76;-2.63
-4;-1.2
-5.45;-1.19
-4.84;-1.86
-4.51;-3.44
-3.11;-1.89
-4.12;-2.15
-4.98;-2.11
-6.04;-3.24
-3.99;-1.77
-4.43;-1.55
-5.4;-3.06
-5.33;-4.51
-5.2;-3.23
-5.93;-3.59
-5.83;-3.11
-4.33;-2.2
-4.51;-2.19
-5.72;-4.03
-4.15;-4.05
-4.34;-3.03
-4.76;-1.51
-5.37;-1.37
-5.14;-2.49
-5.97;-1.32
-4.51;-1.5
-4.97;-3.06
-3.66;-2.38
-4.54;-1.77
-6.64;-3.54
-3.39;-2.26
-4.89;-1.71
-5.01;-2.11
-5.25;-0.42
-5.27;-1.83
-5.33;-3.34
-3.56;-0.47
-5.85;-1.94
-7.11;-3.29
-4.77;-4.39
-5.09;-1.99
-3.8;-3.4
-4.68;-1.97
-5.73;-2.34
-6.07;-3.33
-6.36;-2.15
-4.76;-1.97
-4.63;-1.85
-4.98;-3.78
-4.36;-2.15
-6.44;-2.08
-5.21;-1.66
-5.13;-1.92
-5.86;-2.96
-5.13;-2.1
-5.44;-2.31
-5.81;-2.97
-5.95;-2.77
-6.7;-2.34
-5.58;-1.59
-4.38;-1.3
-5.62;-3.08
-4.13;-1.29
-5.41;-1.32
-5.2;-2.89
-7.07;-3.44
-6.76;-0.92
-6.7;-4.05
-5.77;-2.12
-6.2;-0.62
-4.64;-3.53
-7.08;-3.38
5.73;2.02
4.21;3.18
5.66;2.36
2.13;5.28
4.61;3.13
2.25;1.51
4.52;4.25
5.1;2.99
4.84;4.02
2.53;4.32
3.93;1.96
2.8;3.24
6.46;1.69
4.15;2.81
6.33;3.03
5.61;3.53
2.96;2.17
4.05;2.4
3.73;6.03
5.44;3.94
2.72;3.55
3.8;1.98
4.26;4.05
5.82;2.57
5.47;1.94
4.3;1.5
5.87;3.15
3.87;2.09
3.71;2.88
4.69;2.96
4.66;2.27
3.59;1.68
3.95;1.34
4.47;1.45
4.23;1.18
3.8;3.35
5.47;3.18
6.76;2.16
3.75;1.15
5.32;3.38
3.86;2.03
3.21;1.33
4.28;1.42
4.19;3.58
3.69;3.73
3.94;1.87
3.88;1.55
5.24;2.72
4.05;2.22
5.27;1.69
4.09;2.31
4.7;3.22
5.52;3.42
5.28;4.71
3.48;2.56
2.9;1.7
3.3;1.24
3.92;4.03
3.02;2.33
5.37;3.04
5.3;3.07
5.95;2.34
5.44;0.83
2.92;2.61
3.14;3.7
3.55;2.28
4.52;1.82
4.06;3.61
4.37;3
5.83;3.09
3.39;2.49
3.2;2.6
4.94;1.66
3.6;2.61
3.3;1.34
4.85;2.55
6.1;3.29
3.64;2.49
5.09;2.04
4.64;1.5
5.92;1.77
4.75;2.96
1.7;1.53
4.81;2.62
4.76;2.95
3.64;4.21
3.9;1.79
4.02;1.46
3.76;1.74
3.88;2.62
3.94;2.41
3.08;3.06
2.48;3.26
4.39;1.84
4.66;1.39
4.64;1.95
4.59;2.45
5.13;3.34
3.44;2.84
4.49;1.39
5.57;3.76
6.55;3.7
6.4;6.79
4.89;4.7
6.45;4.69
5.9;4.83
6.93;3.37
5.93;2.3
4.97;4.14
6;2.68
6.83;3.67
6.05;3.39
6.34;4.85
5.42;5.92
5.13;4.32
5.77;4.75
5.12;4.73
5.5;4.84
7.34;3.4
8;3.81
6.12;5.28
5.82;6.14
4.38;3.46
5.59;3.92
5.73;5.19
4.66;2.51
7.31;2.49
5.76;3.75
6.12;4.06
6.72;4.5
6.08;3.98
5.69;4.55
6.39;3.72
5.72;4.92
6.31;4.75
5.44;3.49
5.63;3.8
7.1;2.82
7.36;4.17
5.91;6.27
6.91;5.28
6.26;3.71
5.47;3.51
5.93;4.4
6.24;4.47
6.8;4.58
7.22;4.59
5.53;4.52
6.66;4.16
4.04;4.5
4.91;2.6
7.6;5.27
5.97;3.93
6.42;4.27
6.15;4.02
6.2;5.1
5.74;4.11
5.8;5.19
4.82;5.15
5.12;4.34
7.82;4.92
5.35;3.6
4.85;2.4
5.54;3.01
5.06;4.48
6.65;4.77
5.89;4.27
6.15;4.46
6.58;4.67
4.6;5.49
6.87;3.43
6.04;3.74
5.33;3.8
8.45;2.92
5.15;4.36
4.82;2.99
6.48;5.53
6.08;5.82
6.15;5.15
5.81;4.71
5.7;4.32
5.98;4.34
7.34;3.43
5.33;4.75
5.39;4.82
4.72;5.1
4.62;2.23
5.75;2.81
6.28;5.05
5.85;2.44
7.04;3.71
6.36;5.5
6.28;4.49
5.34;5.42
6.63;3.11
6.16;3.71
4.72;3.69
4.31;5
7.24;4.13
5.85;3.78
8.32;8.24
7.94;6.14
6.95;7.6
7.25;5.18
6.1;6.55
8.73;7.18
7.63;6.8
6.1;5.86
8.95;6.46
7.42;6.54
5.64;6.86
7.19;8.44
7.37;7.04
6.56;5.7
7.39;4.99
7.06;5.34
8.55;7.49
8.44;6.1
7;6.43
7.6;7.6
8.65;9.1
7.28;6.64
6.69;6.12
7.79;4.91
7.16;7.14
6.85;6.82
6.29;6.7
7.25;7.3
8.46;6.53
8.32;5.25
7.98;5.68
6.9;6.64
6.75;5.83
7.02;6.19
7.57;6.64
6.25;8.07
6.75;7.92
9.01;6.88
7.13;6.68
5.16;6.37
7.72;5.94
6.99;8.14
5.72;7.28
8.45;9.06
7.23;6.89
5.88;6.76
6.33;5.15
8.76;5.88
7.34;7.24
6.97;6.68
8.3;6.03
7.87;7.01
7.59;6.19
6.63;7.14
7.47;4.87
7.16;7.16
7.64;6.89
7.98;7.23
4.5;6.72
9.23;7.15
5.44;7.39
6.82;6.18
7.6;5.57
6.72;5.59
7.47;6.71
9.5;7.72
6.89;8.6
6.24;7.09
8.9;5.22
6.04;6.62
7.08;6.45
7.4;6.88
7.97;5.29
8.04;6.59
7.68;5.94
7.22;6.7
7.06;7.93
7.24;6.96
7.48;6.68
8.13;6.07
6.83;7.04
7.09;6.81
7.63;5.61
7.46;6.72
9.5;5.57
8.24;5.5
7.52;4.2
7.59;8.85
6.83;7.66
5.53;5.5
8.79;8.13
7.6;8
6.97;7.3
7.09;7.5
6.09;6.42
5.23;7.47
6.78;5.84
6.88;6.47
7.68;7.34
6.51;7.25
5.38;3.11
4.49;3.81
5.89;4.26
4.59;4.78
6.73;3.52
4.68;3.43
4.41;4.03
4.81;4.4
5.99;4.67
5.73;2.7
3.81;3.92
5.14;3.83
3.68;6.18
3.52;5.03
5.03;4.62
4.9;4.59
6.13;5.51
7.29;2.79
7.01;3.59
6.29;3.91
5.2;4.36
4.07;6.41
5.98;3.59
3.71;4.37
4.49;5.24
6.37;4.87
5.67;4.73
4.31;5.01
5.66;4.76
4.87;2.94
5.21;5.23
5.15;4.49
5.7;4.25
4.85;3.94
6.1;3.56
3.93;5.05
6.54;6.17
4.3;5.08
5.59;3.93
5.97;3.38
6.6;5.88
6.39;5.3
5.76;4.51
6.24;6.22
5.39;5.26
5.68;4.25
6.1;4.17
6.19;6.18
4.69;4.52
5.04;3.77
5.46;4.82
5.46;2.74
4.64;2.56
4.27;5.54
6.68;4.24
4.2;2.6
5.94;5.17
4.78;4.92
5.31;4.85
3.57;5.01
4.74;1.9
4.1;4.8
3.79;2.96
5.35;3.71
6.27;4.97
5.83;6.86
4.27;4.85
3.8;5.03
5.33;5.25
4.41;6.39
6.75;4.06
6.08;3.62
5.95;5.16
4.56;4.25
5.42;2.72
4.74;3.49
6.34;3.23
2.61;4.7
6.05;3.95
5.28;3.44
6.27;2.57
6.55;5.03
4.93;3.09
7.02;4.84
5.45;3.31
5.12;2.54
6.53;3.96
6.67;4.6
5.06;4.63
6.09;4.31
5.62;4.81
6.54;4.95
5.84;4.16
4.52;3.2
5.84;4.23
5.75;4.71
4.21;4.54
6.56;4.13
4.92;4.16
4.76;5.83
5.38;3.89
5.18;2.93
2.62;3.1
5.09;3.1
6.63;2.73
4.22;3.71
3.78;3.14
4.66;2.65
5.1;2.81
5.8;2.74
5.19;4.15
3.56;3.64
4.06;3.48
5.2;3.58
4.98;2.76
4.64;3.11
3.45;2.14
4.16;2.44
3.91;2.17
4.51;3.35
4.38;5.05
4.57;5.72
5.58;2.49
3.96;4.29
4.63;4.85
3.84;4.43
4.07;2.31
5.37;3.97
4.42;3.69
5.4;3.57
6.31;2.97
4.85;3.55
4.27;3.13
4.4;4.1
4.95;5.39
3.43;3.72
4.8;2.13
6.01;5.7
4.36;3.87
4.83;3.03
5.17;4.14
5.29;1.82
4.69;4.04
3.61;4.82
4.84;4.58
3.27;3.65
3.93;4.03
4.25;3.24
4;2.59
3.68;2.1
4.34;1.99
5.3;3.69
4.2;3.9
5.41;1.74
5.55;3.78
3.01;2.43
4.64;3.1
4.07;3.39
7.95;2.92
3.6;3.93
4.7;4.35
3.22;3.28
4.12;3.96
5.37;3.19
2.7;2.37
2.59;4.64
3.67;3.67
3.38;1.99
5.12;2.48
5.8;4.9
4.84;4.31
4.41;3.31
4.42;4.3
4.84;3.37
6.37;4.28
4.74;2.17
3.92;5.19
5.71;3.15
4.5;4.43
2.01;3.32
5.24;2.6
5.94;2.82
4.5;2.75
4.19;2.18
4.18;1.88
5.77;4.75
3.62;3.26
5.56;3.31
4.82;3.84
3.2;3.52
5.21;3.7
3.33;3.92
6.32;1.97
5.4;4.77
3.53;4.88
4.74;4.46
3.55;3.1
3.25;4.22
3.89;4.42
4.8;5.48
1.36;1.3
3.03;0.61
1.58;-0.05
3.29;1.29
2.69;0.83
3.79;1.66
2.5;1.61
3.16;-1.31
3.31;1.36
4.67;0.22
5.12;-0.11
4.24;2.86
2.19;-1.07
2.91;0.3
1.81;0.59
1.45;0.69
2.47;1.2
2.28;-0.25
3.51;-0.12
3.95;-0.03
4.33;-0.45
4.54;0.34
3.11;0.48
3.38;0.22
3.16;1.42
2.74;0.2
2.23;-0.08
2.21;1.43
2.77;0.62
2.43;1.96
2.05;2.64
1.91;1.11
1.57;-0.24
3.56;1.22
0.66;0.84
2.55;1.74
2.08;-0.34
3.1;0.42
3.6;-0.53
2.17;1.61
1.37;0.08
4.05;0.34
3;0.6
2.34;0.08
1.26;-0.2
1.83;2.04
2.82;0.23
2.53;0.62
2.37;1.35
2.87;0.31
2.73;0.66
2.52;0.74
3.19;-1.44
3.31;-0.61
2.25;0.53
1.75;0.19
3.16;1.41
2.72;0.77
2.02;0.33
2.49;0.52
0.57;0.85
2.57;2.08
1.9;1.56
4.28;0.3
5.06;1.4
1.59;-0.08
2.04;0.99
3.38;3.01
4.94;0.8
3.76;1.16
3.66;1.35
3.32;2.6
3.63;-0.77
2.41;-0.53
2.74;0.79
2.24;0.95
2.24;2.23
3.86;1.53
2.07;2.04
2.61;0.32
3.01;-0.92
1.85;1.31
4.22;0.29
4.02;1.19
3.14;1.28
2.19;1.24
1.7;-0.18
1.27;1.4
2.53;2.58
3.37;0.88
1.26;0.76
3.64;1.35
3.42;0.44
5.46;0.55
2.38;0.75
2.47;-0.02
1.65;0.2
2.2;1.25
3.43;1.99
1.86;2.2
1.44;-0.5
2.59;-2.09
3.99;-0.14
3.5;-1.16
2.27;-0.29
2.21;0.18
3.14;-0.56
3.78;-1.25
1.21;-0.35
0.61;0.55
1.72;0.65
2.95;-1.12
1.51;1.36
2.04;-0.91
1.63;0.15
1.97;0.51
0.96;-2.5
2.57;-1.06
0.8;-2.45
2.36;-0.85
4.73;-1.87
2.08;-1.34
1.05;-1.21
2.9;-0.68
1.89;1.14
2.42;-1.44
1.6;-1.46
1.52;-1.32
4.15;-0.1
1.94;-2.41
1.92;0.06
1.18;-2.63
1.77;0.94
1.29;-0.86
0.51;-3.14
5;0.36
0.46;-1.29
3.72;-0.77
1.66;-0.1
2.85;1.44
2.31;0.24
2.05;-0.58
2.25;1.48
2.57;0.18
2.13;0.14
3.65;-2.49
0.48;-0.04
3.49;0.41
1.49;-1.16
2.65;-0.49
2.34;-0.9
3.61;-0.35
1.12;1.11
2.01;-1.68
2.09;-1.47
1.07;-0.7
0.84;-0.16
0.8;-2.23
1.73;-2.86
0.41;-1.19
2.73;-0.64
2.89;-1.65
0.44;-2.01
1.69;0.77
3.25;1.09
2.37;-0.3
1.8;-1.38
1.45;-2.17
1.64;0.44
3.19;-1.94
2.1;0.2
1.91;-0.28
3.12;-0.68
1.65;-0.97
3.81;-0.78
2.23;-1.49
1.99;-0.99
3.31;0.99
2.25;-0.59
1.72;-1.09
2.82;-1.33
1.05;1.31
1.28;0.74
0.82;-1.62
3.65;-1.83
1.91;-0.33
1.13;0.26
3.14;-0.68
2.77;-0.09
3.13;-1.62
3.3;0.03
1.57;-0.17
2.15;-0.22
2.08;-0.69
2.72;1.48
2.47;-1.87
1.1;-1.05
2.32;0.07
0.72;-0.14
2.4;-0.26
1.26;-1.8
2.4;-1.22
-0.5;-2.03
-0.37;-1.5
1.92;-1
-0.3;-1.24
3;-0.38
1.34;-2.68
1.12;-0.64
2.19;-1.89
0.62;-1.33
1.8;-0.38
2.91;-0.05
2.16;-0.77
2.7;-2.83
1.41;-3.13
0.88;-0.11
1.93;-0.76
3.14;-0.81
3;-0.92
1.73;-0.98
1.78;-0.87
1.31;-0.89
0.48;-0.35
1.19;-0.78
2.33;-0.8
-1.5;-0.58
0.88;-0.96
2.92;-2.13
0.27;-0.85
2.81;-1.98
-0.39;-1.09
0.92;-0.9
1.88;-1.38
2.13;-1.85
0.64;-0.57
0.54;-0.96
1.7;-0.7
2;-1.12
1.69;-1.1
1.27;-1.71
-0.03;-2.49
1.66;-2.27
-0.99;-0.77
0.07;-2.42
1.18;-1.45
1.8;-0.43
1.03;0.88
2.43;0.64
1.16;-1.14
2.3;-1.49
1.51;-1.8
2.37;0.07
1.4;0.46
1.82;-2.76
1.41;-3.1
1.72;-3.69
2.81;-1.51
1.44;-1.24
1.48;0.37
0.4;-2.06
2.88;-1.33
3.05;-1.2
0.47;-1.76
2.35;-1.2
1.7;-2.28
1.59;-0.69
1.91;-2.01
2.24;-0.72
2.07;0.03
1.5;-0.89
0.96;-1.2
-0.93;-1.3
1.2;-1.06
2.55;-0.47
0.13;-1.76
1.24;-1.89
1.8;-1.41
1.53;-0.83
1.15;-0.84
1.14;-0.85
-0.56;-2.57
1.98;-1
3.23;0.16
1.27;0.19
1.45;-1.9
0.2;0.54
2.04;-1.53
-0.19;-1.6
-1.8;-2.23
1.46;-1.21
0.61;-2.16
1.78;0.23
2;-2.47
2.88;-1.18
-0.05;-2.27
2.2;-2.43
2;-0.27
-0.11;-0.1
2.2;-0.33
0.75;-3.81
2.12;-0.28
-1.17;-0.56
-1.07;-2.2
0.35;-3.25
0.27;-4.02
0.32;-1.72
1.53;-1.59
-0.67;-3.08
0.24;-1.93
0.23;-1.05
1.28;-1.83
-0.9;-2.47
-0.22;-0.02
0.13;-2.87
-0.72;-2.58
1.85;-3.22
1.11;-1.42
0.06;-2.08
0.77;-0.69
-0.21;-1.2
1.2;-2
1.53;-0.68
0.15;-2.88
0.78;-2.24
-0.37;-0.59
0.82;-1.78
1.24;-0.83
0.86;-3.34
-1;-2.65
-0.65;-1
2.32;-2.66
-1.95;-0.81
0.49;-1.56
1.28;-2.73
0;-0.59
0.66;-0.92
-0.02;-2.38
-1.27;-2.71
-0.24;-1.07
0.24;-1.39
-1.13;-1.75
0.84;-1.39
0.31;-1.5
1.06;-0.95
-0.02;-3.29
0.59;-2.05
0.11;-2.82
1.31;0.41
0.66;-1.14
0.05;-1.16
-0.04;-2.49
-0.29;-2.82
-0.4;-2.07
0.47;-2.99
-0.26;-2.36
-0.33;-3.56
0.69;-1.53
0.11;-2.17
1.58;-1.54
1.52;-3.02
0.49;-3.33
0.53;-2.34
-0.2;-4.82
-1.82;-2.5
0.52;-2.32
0.03;-2.07
-0.12;-3.76
1.04;-4.75
0.35;-0.88
0.99;-1.15
